,category_id,category,total_items_in_category,best_seller_product,total_visits,price,currency,sold,creation_date,country,state,brand,average_product_rating,seller_id
377,MLC1246,Belleza y Cuidado Personal,788055,Guantes De Vinilo Caja 100 Unidades Desechable Tallas  M ,{'MLC599640342': 148211},3270,CLP,1755,2021-03-31T21:00:58.000Z,Chile,RM (Metropolitana),Guantes vinilo descartables,4.5,651964590
378,MLC1039,Cámaras y Accesorios,289445,Papel  Adhesivo Glossy 135 Grs A4 50 Hojas,{'MLC446834123': 50507},5690,CLP,5000,2017-06-30T17:28:49.000Z,Chile,RM (Metropolitana),Energy,4.8,262460748
379,MLC1051,Celulares y Telefonía,739023,Audífonos in-ear inalámbricos F9-5 negro,{'MLC16224063': 0},6510,CLP,44230,2020-11-05T13:24:10Z,Chile,RM (Metropolitana),Genérica,4.3,733822513
380,MLC1648,Computación,625157,Disco sólido SSD interno Kingston SA400S37/480G 480GB negro,{'MLC17978326': 0},44365,CLP,17491,2021-05-28T18:04:12Z,Chile,Valparaíso,Kingston,4.9,708261480
381,MLC1144,Consolas y Videojuegos,77949,Control joystick inalámbrico Monster games Double shock PS4 negro,{'MLC17425806': 0},20990,CLP,9474,2021-03-02T14:31:01Z,Chile,RM (Metropolitana),Monster games,4.4,538557915
382,MLC1500,Construcción,264687,2 X Cabezal Ducha Teléfono Mango Filtro Ahorro Agua Purific,{'MLC622135652': 14287},6590,CLP,500,2021-06-18T19:47:32.000Z,Chile,RM (Metropolitana),VENDITO,4.3,1505006
383,MLC1276,Deportes y Fitness,1073132,Set De Mancuernas 20kg Barra Armable Ajustable Pesas Discos,{'MLC940787009': 8909},31950,CLP,500,2021-12-05T16:50:31.000Z,Chile,RM (Metropolitana),Sí,4.8,540856515
384,MLC5726,Electrodomésticos,209856,Bomba Dispensador Usb Agua Electrónico Recargable Botellón ,{'MLC614074083': 66226},3990,CLP,5000,2021-05-19T15:24:45.000Z,Chile,RM (Metropolitana),automatic,4.6,671377593
385,MLC1000,"Electrónica, Audio y Video",430419,Audífonos in-ear inalámbricos F9-5 negro,{'MLC16224063': 0},6510,CLP,44230,2020-11-05T13:24:10Z,Chile,RM (Metropolitana),Genérica,4.3,733822513
386,MLC110931,Entradas para Eventos,239,not found,not found,not found,not found,not found,not found,Chile,not found,not found,not found,not found
387,MLC178483,Herramientas,858908,Pistola De Calor Aire Caliente 2000w,{'MLC453889331': 323707},7792,CLP,5000,2017-12-22T12:59:45.000Z,Chile,RM (Metropolitana),Azul oscuro,4.7,217238942
388,MLC1574,Hogar y Muebles,3160285,Cámara Ip Con Movimiento Infrarrojo Impermeable Wifi Full Hd,{'MLC519757958': 230655},29490,CLP,5000,2020-02-03T04:27:09.000Z,Chile,RM (Metropolitana),Inalámbrico,4.4,480520521
389,MLC1499,Industrias y Oficinas,227934,Mascarilla Desechable Certificada 3 Capas Caja 50 Unidades ,{'MLC549471238': 690784},2990,CLP,103475,2020-09-28T18:09:46.000Z,Chile,Maule,,4.4,579075469
390,MLC1459,Inmuebles,217967,not found,not found,not found,not found,not found,not found,Chile,not found,not found,not found,not found
391,MLC1182,Instrumentos Musicales,200186,Melodica 37 Tonos. Roja,{'MLC915421642': 2353},16990,CLP,250,2021-09-29T15:23:29.000Z,Chile,RM (Metropolitana),GEN,4.5,809231755
392,MLC1132,Juegos y Juguetes,1249873,Album Cartas Pokemon 240 Uni Carpeta Pikachu Charizard Etc,{'MLC964698729': 37763},8392,CLP,1942,2022-02-18T20:32:22.000Z,Chile,Maule,Pokémon,4.6,258636227
393,MLC3025,"Libros, Revistas y Comics",3468287,Propuesta Final De Nueva Constitucion Politica De Chile 2022,{'MLC1027411662': 4317},2730,CLP,500,2022-07-21T17:38:56.000Z,Chile,RM (Metropolitana),NOINCLUYE,0,705626509
394,MLC1168,Música y Películas,298900,Twice Album Formula Of Love Version A Eleccion Original,{'MLC981020595': 5180},54990,CLP,45,2022-04-07T20:31:53.000Z,Chile,RM (Metropolitana),,4.3,1098487086
395,MLC3937,Relojes y Joyas,743244,Reloj Despertador Pantalla Led Fecha Temperatura Alarma,{'MLC911669975': 8173},6640,CLP,500,2021-09-22T10:42:19.000Z,Chile,RM (Metropolitana),Pantalla Led,4.4,757379515
396,MLC409431,Salud y Equipamiento Médico,168535,Wild Bar - 16 Unidades - Proteina,{'MLC575882382': 39418},15000,CLP,2100,2021-01-19T16:19:12.000Z,Chile,RM (Metropolitana),,5,325923184
397,MLC1540,Servicios,3681,not found,not found,not found,not found,not found,not found,Chile,not found,not found,not found,not found
398,MLC435280,"Souvenirs, Cotillón y Fiestas",372294,Inflador De Globos Eléctrico 2 Inyectores,{'MLC514226305': 78942},10990,CLP,5000,2019-11-15T22:43:14.000Z,Chile,RM (Metropolitana),,4.7,288549222
399,MLC1430,Vestuario y Calzado,2911778,Polera Hellfire Club Stranger Things Raglan Algodón Grafimax,{'MLC1024880635': 11749},18990,CLP,675,2022-07-16T18:50:48.000Z,Chile,RM (Metropolitana),Grafimax,5,52678700
400,MLC1953,Otras Categorías,66882,Velas Lisas Esotéricas Pack 10un / Premierhouz,{'MLC623202053': 12370},2790,CLP,4403,2021-06-22T18:18:46.000Z,Chile,RM (Metropolitana),,4.8,716971357
401,MPE1747,Accesorios para Vehículos,102662,Kit Foco Led Luz Canbus H4 Lupa Proyector Premium Alta Baja,{'MPE608066388': 1351},162.9,PEN,25,2022-02-14T20:19:57.000Z,Perú,Lima Metropolitana,IR100-,0,212937453
402,MPE1512,Agro,7010,not found,not found,not found,not found,not found,not found,Perú,not found,not found,not found,not found
403,MPE1403,Alimentos y Bebidas,13076,not found,not found,not found,not found,not found,not found,Perú,not found,not found,not found,not found
404,MPE1071,Animales y Mascotas,20078,"Kit Maquina De Cortar Pelo Mascotas,perros,gatos Recargable",{'MPE601806365': 2485},75.99,PEN,100,2021-09-28T19:29:42.000Z,Perú,Lima Metropolitana,1,5,274620813
405,MPE1367,Antigüedades y Colecciones,234288,Álbum Monedas Colección Riqueza Y Orgullo Y Fauna Silvestre,{'MPE441277848': 5766},9.5,PEN,50,2020-09-23T18:48:41.000Z,Perú,Lima Metropolitana,,0,158905694
406,MPE443829,"Arte, Librería y Mercería",21399,Crayola Supertips 100 Plumones Lavables - Niños Y Jóvenes,{'MPE447052253': 5444},128.25,PEN,100,2021-07-12T20:26:32.000Z,Perú,Lima Metropolitana,Crayola,5,39657735
407,MPE1743,"Autos, Motos y Otros",966,not found,not found,not found,not found,not found,not found,Perú,not found,not found,not found,not found
408,MPE1384,Bebés,19433,Extractor Zimeitu Leche Materna Eléctrico Doble Bpa Free ,{'MPE437259041': 8857},189.99,PEN,100,2019-07-22T20:31:09.000Z,Perú,Lima Metropolitana,Zimeitu,5,150193899
409,MPE1246,Belleza y Cuidado Personal,64931,Biotin Biotina Cabello Barba,{'MPE441029515': 23187},55,PEN,500,2020-08-29T04:17:05.000Z,Perú,Lima Metropolitana,Nutricost,4.9,37004418
410,MPE1039,Cámaras y Accesorios,15709,Trípode 3120 Cámara Y Celular Hasta 1020mm Alto Alumino,{'MPE441844278': 6600},19.49,PEN,150,2020-10-31T14:14:00.000Z,Perú,Lima Metropolitana,Genérica,4.7,468096646
411,MPE1051,Celulares y Teléfonos,105128,Xiaomi Redmi Note 11 4gb-128gb Original - Tienda Oficial,{'MPE607311001': 55496},819,PEN,605,2022-01-27T18:25:09.000Z,Perú,Lima Metropolitana,Cargador,4.8,399620474
412,MPE1648,Computación,163599,Apple iPad Wi-fi 64 Gb (9ª Generación),{'MPE602742597': 26352},1499,PEN,300,2021-10-14T19:30:45.000Z,Perú,Lima Metropolitana,10 h,5,766642543
413,MPE1144,Consolas y Videojuegos,23608,Steam Silver Key | Juego Aleatorio - Entrega Inmediata,{'MPE447799506': 3268},2,PEN,500,2021-08-05T22:49:33.000Z,Perú,La Libertad,Steam,5,802866139
414,MPE1500,Construcción,33830,not found,not found,not found,not found,not found,not found,Perú,not found,not found,not found,not found
415,MPE1276,Deportes y Fitness,50964,Creabolic 1 Kilo Creatina Monohidratada+regalo Tienda Fisica,{'MPE609485637': 1718},169,PEN,100,2022-03-14T03:07:25.000Z,Perú,Lima Metropolitana,,0,648484812
416,MPE1575,Electrodomésticos,19414,Jarra Cafetera Tipo Oster 12 Tazas,{'MPE441173867': 3644},58.5,PEN,50,2020-09-14T17:50:16.000Z,Perú,Lima Metropolitana,Oster,0,599620245
417,MPE1000,"Electrónica, Audio y Video",49569,Audífonos Bluetooth Inalámbrica F9 Táctil,{'MPE445642979': 19323},49.77,PEN,505,2021-05-18T13:04:55.000Z,Perú,Lima Metropolitana,F9,4.1,257367013
418,MPE127606,Herramientas,55624,Hidrolavadora Inalámbrica  De Auto De Alta Presión 24v,{'MPE609268538': 6440},255,PEN,50,2022-03-11T00:59:03.000Z,Perú,Lima Metropolitana,"Manguera,Cargador,Bateria",4.7,729667875
419,MPE1574,"Hogar, Muebles y Jardín",130694,Proyector Bluetooth Luces Led Control Parlante Nocturno,{'MPE605809840': 3202},89.17,PEN,50,2021-12-11T00:45:10.000Z,Perú,Lima Metropolitana,Plástico,0,257367013
420,MPE1499,Industrias y Oficinas,57141,Gaveta Dinero Caja Registradora Punto Venta 34x37x8cm Nuevo,{'MPE427353641': 19078},180.41,PEN,200,2017-10-25T14:49:51.000Z,Perú,Lima Metropolitana,2 llaves,4.8,109163302
421,MPE1459,Inmuebles,1796,not found,not found,not found,not found,not found,not found,Perú,not found,not found,not found,not found
422,MPE1182,Instrumentos Musicales,16931,Soporte Sujetador Brazo Flexible Anti Pop Micrófono Cp02,{'MPE444157037': 19872},69,PEN,500,2021-03-14T00:03:20.000Z,Perú,Lima Metropolitana,Trípode,4.7,77338600
423,MPE3937,Joyas y Relojes,42589,not found,not found,not found,not found,not found,not found,Perú,not found,not found,not found,not found
424,MPE1132,Juegos y Juguetes,108614,not found,not found,not found,not found,not found,not found,Perú,not found,not found,not found,not found
425,MPE3025,"Libros, Revistas y Comics",94958,El. Poder. Del. Metabolismo. Colección  5. Libros.  Nuevos ,{'MPE607071038': 473},155,PEN,5,2022-01-24T03:17:42.000Z,Perú,Lima Metropolitana,No,0,527868128
426,MPE1168,Música y Películas,46769,not found,not found,not found,not found,not found,not found,Perú,not found,not found,not found,not found
427,MPE112701,"Recuerdos, Cotillón y Fiestas",39433,not found,not found,not found,not found,not found,not found,Perú,not found,not found,not found,not found
428,MPE1430,Ropa y Accesorios,145864,Bombert Jacket De Hombre Chaquete De Hombre Combert,{'MPE437002016': 128109},90.25,PEN,322,2019-07-05T01:57:58.000Z,Perú,Lima Metropolitana,Bong Spec / Toopers,4.5,354354680
429,MPE409431,Salud y Equipamiento Médico,59151,Citrato De Magnesio Magnesium Citrate 240 Capsulas,{'MPE442021471': 13491},88,PEN,500,2020-11-19T20:31:24.000Z,Perú,Lima Metropolitana,,4.7,37004418
430,MPE1540,Servicios,2346,not found,not found,not found,not found,not found,not found,Perú,not found,not found,not found,not found
431,MPE1953,Otras categorías,85583,Amazon Gift Card Desde 2$_ Código Digital Envio Rápido,{'MPE440927373': 4107},10,PEN,500,2020-08-19T15:26:59.000Z,Perú,Lima Metropolitana,Amazon USA,0,338688107
432,MLM1747,Accesorios para Vehículos,30520716,Kit De Faros Delanteros De 4 Lados H7 9005 Led Rayo Bajo,{'MLM744487620': 805263},130.26,MXN,20000,2019-12-13T09:48:50.000Z,Mexico,Estado De México,PHELENSEYE,4.2,499692964
433,MLM189530,Agro,17956,Soldadora inverter Bergën SB130 azul y negra 50Hz/60Hz 110V/220V,{'MLM17496340': 0},1599,MXN,7150,2021-03-25T17:01:06Z,Mexico,Estado De México,Bergën,4.5,92299108
434,MLM1403,Alimentos y Bebidas,304630,Zulka Azúcar Morena 900 Gr,{'MLM904355177': 122443},19.9,MXN,50000,2021-04-10T03:35:48.000Z,Mexico,Sinaloa,Zulka,0,684036673
435,MLM1071,Animales y Mascotas,705047,Alimento Nupec Nutrición Científica para perro adulto de raza  mediana y grande sabor mix en bolsa de 20kg,{'MLM8737760': 0},1489,MXN,93093,2017-12-14T18:22:13Z,Mexico,Estado De México,Grupo Nutec,4.9,688635735
436,MLM1367,Antigüedades y Colecciones,426666,Licuadora T-fal Power Mix LN2838MX 1.7 L negra con vaso de vidrio 127V,{'MLM19037022': 0},522,MXN,2083,2022-04-05T18:29:43Z,Mexico,Estado De México,T-fal,0,527927603
437,MLM1368,"Arte, Papelería y Mercería",856460,Marcadores Doble Punta Plumones Punta Pincel Iforu 48 Colors,{'MLM866490208': 614675},232.86,MXN,5000,2021-01-22T12:24:59.000Z,Mexico,Estado De México,Generic,4.8,535408944
438,MLM1743,"Autos, Motos y Otros",87639,not found,not found,not found,not found,not found,not found,Mexico,not found,not found,not found,not found
439,MLM1384,Bebés,402531,Almohada Para  Embarazo Y Lactancia Jumbo + Regalo Microgel,{'MLM676845512': 890420},434,MXN,9750,2019-04-14T03:21:59.000Z,Mexico,Estado De México,Microfibra siliconada de primera calidad o Microgel ( costo extra),4.3,158775189
440,MLM1246,Belleza y Cuidado Personal,1189539,Blister Pestañas Nagaraku Aplicacion Mink 1x1 1pz Una Medida,{'MLM794169325': 748764},109,MXN,66346,2020-07-15T01:49:14.000Z,Mexico,Distrito Federal,Nagaraku,4.6,238671534
441,MLM1039,Cámaras y Accesorios,498435,Lampara Aro De Luz Led De 10 Pulgadas Con Tripie Portatil,{'MLM847166156': 625850},286.9,MXN,5000,2020-12-05T00:16:03.000Z,Mexico,Distrito Federal,"SOPORTE CELULAR,TRIPIE PORTATIL DE 1.20M",4.6,454041265
442,MLM1051,Celulares y Telefonía,1493388,Audífonos in-ear inalámbricos F9-5 negro,{'MLM16224063': 0},154,MXN,794439,2020-11-05T13:24:10Z,Mexico,Jalisco,Genérica,4.5,1053077376
443,MLM1648,Computación,1631781,"Repetidor, Range extender Xiaomi Mi Wi-Fi Range Extender Pro R03 negro 100V/240V",{'MLM10448369': 0},299,MXN,183886,2018-08-10T00:50:08Z,Mexico,Distrito Federal,Xiaomi,4.6,337119560
444,MLM1144,Consolas y Videojuegos,290665,Tarjeta de memoria Kingston SDCS2SP  Canvas Select Plus con adaptador SD 128GB,{'MLM15916979': 0},299,MXN,21909,2020-07-20T15:29:09Z,Mexico,Distrito Federal,Kingston,4.9,683622308
445,MLM1500,Construcción,1061542,Bomba periférica Truper BOAP-1/2A2 0.5hp negra 60Hz 127V,{'MLM16110430': 0},595,MXN,25372,2020-09-23T20:10:15Z,Mexico,Estado De México,Truper,4.5,836372423
446,MLM1276,Deportes y Fitness,1995446,Suplemento en polvo Meta Nutrition  Creatine + creatina en sachet de 500g,{'MLM18548100': 0},526,MXN,55968,2021-10-15T16:03:09Z,Mexico,Sonora,Meta Nutrition,0,331551040
447,MLM1575,Electrodomésticos,482805,Bascula Digital Gramera Lcd De 3 Gramos A 10 Kilos Hard Work,{'MLM549925001': 189901},90,MXN,13600,2016-04-04T20:33:05.000Z,Mexico,Jalisco,Queen Sense,4.7,119786025
448,MLM1000,"Electrónica, Audio y Video",966676,Audífonos in-ear inalámbricos F9-5 negro,{'MLM16224063': 0},154,MXN,794439,2020-11-05T13:24:10Z,Mexico,Jalisco,Genérica,4.5,1053077376
449,MLM186863,Herramientas,1678956,Careta De Soldar Uso Industrial Soldadura Electronica Diseño,{'MLM739634532': 438531},298,MXN,12000,2019-11-21T23:23:47.000Z,Mexico,Estado De México,Adir/Tulplus,4.5,399621798
450,MLM1574,"Hogar, Muebles y Jardín",5997079,Sábanas Matrimoniales 2500 Hilos Tacto Suave Egipcio Premium,{'MLM927536151': 405010},269.55,MXN,8400,2021-06-03T17:54:19.000Z,Mexico,Estado De México,Onstore,4.5,762471204
451,MLM1499,Industrias y Oficinas,765495,Cubrebocas Kn95 Tapabocas 5 Capas Reutilizables Certificado ,{'MLM882420284': 884695},229,MXN,23505,2021-03-01T19:19:44.000Z,Mexico,Distrito Federal,Adultos,4.2,671689030
452,MLM1459,Inmuebles,445475,not found,not found,not found,not found,not found,not found,Mexico,not found,not found,not found,not found
453,MLM1182,Instrumentos Musicales,308582,Guitarra Acústica Curva Ocelotl Paquete Vital De Accesorios ,{'MLM806556541': 615218},1299,MXN,2700,2020-08-18T13:39:48.000Z,Mexico,Michoacán,No,4.5,252929612
454,MLM3937,Joyas y Relojes,1103887,Correa Acero Compatible Con Apple Watch Series 7 Se 6 5 4 3 ,{'MLM1309904878': 64266},170,MXN,4208,2021-09-14T04:03:55.000Z,Mexico,Nuevo León,Acero inoxidable,4.7,87753744
455,MLM1132,Juegos y Juguetes,2711585,"Juguete Cactus Bailando 120 Canciones En Español, Recargable",{'MLM1328209541': 111525},182.16,MXN,5000,2021-10-19T06:57:04.000Z,Mexico,Estado De México,Cactus,4.5,808072969
456,MLM3025,"Libros, Revistas y Comics",3242075,Juguemos A Leer / Manual De Ejercicios + Libro De Lectura,{'MLM864877173': 53341},139.99,MXN,500,2021-01-19T18:49:08.000Z,Mexico,Distrito Federal,Papel,4.9,701296601
457,MLM1168,"Música, Películas y Series",744136,Lightstick Bts Army Bomb V4 Bluetooth,{'MLM1332543133': 48751},999,MXN,500,2021-10-27T09:16:41.000Z,Mexico,Oaxaca,731722774763,4.6,739800438
458,MLM44011,"Recuerdos, Cotillón y Fiestas",724382,Spiderman Heroes Expedition Hombre Araña Niños Cosplay Ropa,{'MLM1350645138': 89461},379,MXN,2000,2021-12-04T08:31:23.000Z,Mexico,Estado De México,,4.4,744110390
459,MLM1430,"Ropa, Bolsas y Calzado",5392575,Mochila De Gran Capacidad Con Cargador Usb,{'MLM920967358': 763734},288.58,MXN,11000,2021-05-17T10:02:02.000Z,Mexico,Estado De México,25 L,4.5,739390298
460,MLM187772,Salud y Equipamiento Médico,288938,Suplemento en polvo Meta Nutrition  Creatine + creatina en sachet de 500g,{'MLM18548100': 0},526,MXN,55968,2021-10-15T16:03:09Z,Mexico,Sonora,Meta Nutrition,0,331551040
461,MLM1540,Servicios,4240,not found,not found,not found,not found,not found,not found,Mexico,not found,not found,not found,not found
462,MLM1953,Otras Categorías,669636,Encendedor Eléctrico De Cocina Recargable Usb Arco Koovi,{'MLM1411521774': 15407},142.4,MXN,1450,2022-04-25T21:09:16.000Z,Mexico,Distrito Federal,koovi basics,4.6,179341552
463,MLU5725,Accesorios para Vehículos,568460,Baterias Autos Bartl 90 Amp Garantía 12 Meses,{'MLU443916183': 180182},2449,UYU,500,2017-02-21T14:08:22.000Z,Uruguay,Montevideo,60 Ah,4.6,188721848
464,MLU1512,Agro,5941,Malla Antimaleza (ground Cover) - Carolina S.a,{'MLU459346729': 14406},2.5,USD,500,2018-12-24T13:46:50.000Z,Uruguay,Canelones,No,4.8,220908173
465,MLU1403,Alimentos y Bebidas,16491,Capsulas Starbucks Espresso X12 Capsulas Universo Binario,{'MLU481114572': 755},199,UYU,150,2021-08-05T04:07:56.000Z,Uruguay,Montevideo,Starbucks,0,83798950
466,MLU1071,Animales y Mascotas,70467,Alimento Lager Adulto Premium para perro adulto en bolsa de 25kg,{'MLU18908565': 0},1774,UYU,4666,2022-01-25T18:54:28Z,Uruguay,Montevideo,Agrofeed,4.7,204338386
467,MLU1367,Antigüedades y Colecciones,66700,Bandana De Konoha Aldea La Hoja Cinta Negra Naruto,{'MLU477065191': 39804},297,UYU,500,2021-01-16T19:54:46.000Z,Uruguay,Montevideo,,4.8,22045787
468,MLU442392,"Arte, Librería y Mercería",56634,Crayola: Caja X100 Marcadores Delgados Lavables ,{'MLU476800574': 4281},1399,UYU,100,2020-12-30T17:36:32.000Z,Uruguay,Montevideo,Crayola,5,621900856
469,MLU1743,"Autos, Motos y Otros",26046,not found,not found,not found,not found,not found,not found,Uruguay,not found,not found,not found,not found
470,MLU1384,Bebés,70312,Alfombra Antigolpe 180x150 Tatami Colchoneta Infantil El Rey,{'MLU461057367': 136804},999,UYU,179,2019-03-04T17:42:09.000Z,Uruguay,Montevideo,by El Rey,4.8,83198226
471,MLU1246,Belleza y Cuidado Personal,111204,Secador de pelo Punktal PK-2200 violeta y negro 220V,{'MLU18582234': 0},997,UYU,2141,2021-10-28T19:19:20Z,Uruguay,Montevideo,Punktal,4.6,175850089
472,MLU1039,Cámaras y Accesorios,38098,Anillo Aro Luz Led Con Control + 3 Luces Tic Tok Youtube Tbx,{'MLU475688398': 56440},739,UYU,650,2020-10-27T14:53:06.000Z,Uruguay,Montevideo,,4.6,75950568
473,MLU1051,Celulares y Telefonía,145148,Auriculares in-ear gamer inalámbricos Xiaomi Redmi Buds 3 Lite negro,{'MLU19031223': 0},32,USD,480,2022-03-31T22:36:50Z,Uruguay,Montevideo,Dongguan Yingsheng Electronic Technology,4.8,324306590
474,MLU1648,Computación,273462,Disco sólido interno Kingston SA400S37/240G 240GB negro,{'MLU19035706': 0},34.98,USD,1558,2022-04-05T13:35:22Z,Uruguay,Montevideo,Kingston,4.9,122912759
475,MLU1144,Consolas y Videojuegos,47285,Joystick Mando Control Ps4 Play 4 Inalambrico Alta Calidad ®,{'MLU475139699': 28611},1290,UYU,500,2020-09-29T02:15:58.000Z,Uruguay,Montevideo,TOPTECNOUY,4.6,77926620
476,MLU1500,Construcción,131266,Placa Revestimiento Pared Autoadhesiva 70x77cm - Ladrillo ®,{'MLU478401851': 91423},100,UYU,5500,2021-03-29T03:05:47.000Z,Uruguay,Montevideo,TOPTECNOUY,4.2,77926620
477,MLU1276,Deportes y Fitness,126967,Set 2 Mancuernas + Barra 3en1 + 20kg Disco Pesa Pvc - El Rey,{'MLU480581416': 28273},1599,UYU,625,2021-07-06T20:52:39.000Z,Uruguay,Montevideo,Nuevo,4.8,83198226
478,MLU5726,Electrodomésticos y Aires Ac.,71526,Aspiradora Punktal PK-8208 2L  roja y negra 220V,{'MLU18604038': 0},2470,UYU,1615,2021-11-08T15:42:58Z,Uruguay,Montevideo,Punktal,4.4,81670356
479,MLU1000,"Electrónica, Audio y Video",128635,Google Chromecast 3.ª generación Full HD carbón,{'MLU13841393': 0},49,USD,13430,2019-01-27T14:58:22Z,Uruguay,Montevideo,Google,4.8,81670356
480,MLU208736,Herramientas,140137,Taladro Inalambrico 12v + Atornillador + Accesorios Oferta!!,{'MLU470323679': 212459},1780,UYU,500,2020-03-03T12:31:47.000Z,Uruguay,Montevideo,Taladro/Destornillador,4.6,13859593
481,MLU1574,"Hogar, Muebles y Jardín",516675,Tendedero De Pie Plegable Acero 8 Mts Ropa Mor - Garageimpo,{'MLU452296042': 66228},946,UYU,750,2018-04-03T23:57:07.000Z,Uruguay,Montevideo,No,4.8,263255939
482,MLU1499,Industrias y Oficinas,53679,Kit Oficial Para Código Qr De Mercado Pago,{'MLU607147058': 18561},250,UYU,500,2022-01-25T18:49:00.000Z,Uruguay,Montevideo,No,4.1,1036587919
483,MLU1459,Inmuebles,245951,not found,not found,not found,not found,not found,not found,Uruguay,not found,not found,not found,not found
484,MLU1182,Instrumentos Musicales,38943,Guitarra Clasica Ideal Para Aprender! + Funda,{'MLU465435274': 68769},2429,UYU,435,2019-08-06T23:47:19.000Z,Uruguay,Montevideo,No,4.5,352172083
485,MLU3937,Joyas y Relojes,71949,Reloj Banda Digital Led Para Niños Con Diseños Varios - Otec,{'MLU606062351': 9246},400,UYU,158,2021-12-24T01:29:24.000Z,Uruguay,Montevideo,Genérica,4.2,163115426
486,MLU1132,Juegos y Juguetes,137902,Monopatín Tripatín Estampado C/ Luz Scooter Regulable El Rey,{'MLU449539063': 134049},1490,UYU,800,2017-11-04T15:07:19.000Z,Uruguay,Montevideo,Niños,4.6,83198226
487,MLU442458,"Libros, Revistas y Comics",1470135,Libro Cuento Animales Alegres Pack X12,{'MLU463797291': 13777},399,UYU,250,2019-06-04T19:36:23.000Z,Uruguay,Montevideo,Papel,4.5,181737933
488,MLU1168,Música y Películas,58820,Pasar Películas Vhs /vhs-c  A Pendrive  Desde $ 250,{'MLU469349641': 11837},350,UYU,100,2020-01-13T14:26:28.000Z,Uruguay,Montevideo,1,5,60441730
489,MLU1430,"Ropa, Calzados y Accesorios",217685,Remera Stranger Things Hellfire Club,{'MLU613075535': 7732},490,UYU,500,2022-05-31T16:33:57.000Z,Uruguay,Montevideo,Maldito Ramon,4.9,124773885
490,MLU409431,Salud y Equipamiento Médico,33460,Masajeador Electrico Like Cuerpo Espalda Cuello Shiatsu Dimm,{'MLU473348752': 86157},939,UYU,250,2020-07-06T16:28:57.000Z,Uruguay,Montevideo,"Cervical,Pies,Todo el cuerpo,cuello,cervicales",4.6,97669372
491,MLU1540,Servicios,5223,not found,not found,not found,not found,not found,not found,Uruguay,not found,not found,not found,not found
492,MLU111079,"Souvenirs, Cotillón y Fiestas",57923,Máquina Inflador 600w 2iny + Pack X100 Globos Regalo! El Rey,{'MLU452984708': 72690},990,UYU,500,2018-04-24T16:51:46.000Z,Uruguay,Montevideo,by El Rey,4.7,83198226
493,MLU1953,Otras categorías,50297,Mochila Termica Para Delivery,{'MLU480130573': 7743},1290,UYU,250,2021-06-15T15:38:37.000Z,Uruguay,Montevideo,Uber eats,4.8,762711355
