,category_id,category,total_items_in_category,best_seller_product,total_visits,price,currency,sold,creation_date,country,state,brand,average_product_rating,seller_id
217,MLU1246,Belleza y Cuidado Personal,110854,Secador de pelo Punktal PK-2200 violeta y negro 220V,{'MLU18582234': 0},986.85,UYU,2141,2021-10-28T19:19:20Z,not found,Montevideo,Punktal,0,792221845
218,MLU1039,Cámaras y Accesorios,38129,Anillo Aro Luz Led Con Control + 3 Luces Tic Tok Youtube Tbx,{'MLU475688398': 56343},739,UYU,650,2020-10-27T14:53:06.000Z,Uruguay,Montevideo,,4.6,75950568
219,MLU1051,Celulares y Telefonía,143080,Auriculares in-ear gamer inalámbricos Xiaomi Redmi Buds 3 Lite negro,{'MLU19031223': 0},1320,UYU,461,2022-03-31T22:36:50Z,not found,Montevideo,Dongguan Yingsheng Electronic Technology,0,81670356
220,MLU1648,Computación,273011,Disco sólido interno Kingston SA400S37/240G 240GB negro,{'MLU19035706': 0},34.98,USD,1558,2022-04-05T13:35:22Z,not found,Montevideo,Kingston,0,122912759
221,MLU1144,Consolas y Videojuegos,47747,Joystick Mando Control Ps4 Play 4 Inalambrico Alta Calidad ®,{'MLU475139699': 28404},1290,UYU,500,2020-09-29T02:15:58.000Z,Uruguay,Montevideo,TOPTECNOUY,4.6,77926620
222,MLU1500,Construcción,131038,Placa Revestimiento Pared Autoadhesiva 70x77cm - Ladrillo ®,{'MLU478401851': 90595},100.0,UYU,5500,2021-03-29T03:05:47.000Z,Uruguay,Montevideo,TOPTECNOUY,4.2,77926620
223,MLU1276,Deportes y Fitness,125552,Set 2 Mancuernas + Barra 3en1 + 20kg Disco Pesa Pvc - El Rey,{'MLU480581416': 27851},1599,UYU,625,2021-07-06T20:52:39.000Z,Uruguay,Montevideo,Nuevo,4.8,83198226
224,MLU5726,Electrodomésticos y Aires Ac.,71709,Aspiradora Punktal PK-8208 2L  roja y negra 220V,{'MLU18604038': 0},2470,UYU,1595,2021-11-08T15:42:58Z,not found,Montevideo,Punktal,0,81670356
225,MLU1000,"Electrónica, Audio y Video",128614,Google Chromecast 3.ª generación Full HD carbón,{'MLU13841393': 0},49,USD,13375,2019-01-27T14:58:22Z,not found,Montevideo,Google,0,81670356
226,MLU208736,Herramientas,139640,Taladro Inalambrico 12v + Atornillador + Accesorios Oferta!!,{'MLU470323679': 212199},1780,UYU,500,2020-03-03T12:31:47.000Z,Uruguay,Montevideo,Taladro/Destornillador,4.6,13859593
227,MLU1574,"Hogar, Muebles y Jardín",514023,Tendedero De Pie Plegable Acero 8 Mts Ropa Mor - Garageimpo,{'MLU452296042': 66107},946,UYU,750,2018-04-03T23:57:07.000Z,Uruguay,Montevideo,No,4.8,263255939
228,MLU1499,Industrias y Oficinas,53590,Kit Oficial Para Código Qr De Mercado Pago,{'MLU607147058': 18333},250,UYU,500,2022-01-25T18:49:00.000Z,Uruguay,Montevideo,No,4.1,1036587919
229,MLU1459,Inmuebles,245693,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
230,MLU1182,Instrumentos Musicales,38946,Guitarra Clasica Ideal Para Aprender! + Funda,{'MLU465435274': 68613},2429,UYU,435,2019-08-06T23:47:19.000Z,Uruguay,Montevideo,No,4.5,352172083
231,MLU3937,Joyas y Relojes,71606,Reloj Digital Táctil Para Niños Reloj Infantil Con Diseño,{'MLU605717136': 3706},298,UYU,86,2021-12-12T15:11:12.000Z,Uruguay,Montevideo,Opaa,0,706461846
232,MLU1132,Juegos y Juguetes,138409,Monopatín Tripatín Estampado C/ Luz Scooter Regulable El Rey,{'MLU449539063': 133418},1490,UYU,725,2017-11-04T15:07:19.000Z,Uruguay,Montevideo,Niños,4.6,83198226
233,MLU442458,"Libros, Revistas y Comics",1470609,Libro Cuento Animales Alegres Pack X12,{'MLU463797291': 13722},399,UYU,250,2019-06-04T19:36:23.000Z,Uruguay,Montevideo,Papel,4.5,181737933
234,MLU1168,Música y Películas,58798,Pasar Películas Vhs /vhs-c  A Pendrive  Desde $ 250,{'MLU469349641': 11825},350,UYU,100,2020-01-13T14:26:28.000Z,Uruguay,Montevideo,1,5,60441730
235,MLU1430,"Ropa, Calzados y Accesorios",216405,Remera Stranger Things Hellfire Club,{'MLU613075535': 7265},490,UYU,500,2022-05-31T16:33:57.000Z,Uruguay,Montevideo,Maldito Ramon,4.9,124773885
236,MLU409431,Salud y Equipamiento Médico,33210,Masajeador Electrico Like Cuerpo Espalda Cuello Shiatsu Dimm,{'MLU473348752': 86010},939,UYU,250,2020-07-06T16:28:57.000Z,Uruguay,Montevideo,"Cervical,Pies,Todo el cuerpo,cuello,cervicales",4.7,97669372
237,MLU1540,Servicios,5222,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
238,MLU111079,"Souvenirs, Cotillón y Fiestas",57279,Máquina Inflador 600w 2iny + Pack X100 Globos Regalo! El Rey,{'MLU452984708': 72585},990,UYU,500,2018-04-24T16:51:46.000Z,Uruguay,Montevideo,by El Rey,4.7,83198226
239,MLU1953,Otras categorías,50225,Tarjeta Playstation Network 10 Usd Codigo Psn,{'MLU479566088': 1173},575,UYU,250,2021-05-25T16:20:05.000Z,Uruguay,Montevideo,Sony,4.8,135873844
240,MLV1747,Accesorios para Vehículos,3851584,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
241,MLV442454,Agro,11216,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
242,MLV122664,Alimentos y Bebidas,14170,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
243,MLV1071,Animales y Mascotas,30381,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
244,MLV1367,Antigüedades y Colecciones,24194,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
245,MLV445811,"Arte, Papelería y Mercería",89697,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
246,MLV1384,Bebés,52789,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
247,MLV1039,Cámaras y Accesorios,96248,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
248,MLV1743,"Carros, Motos y Otros",4675,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
249,MLV1051,Celulares y Teléfonos,231256,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
250,MLV1648,Computación,321721,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
251,MLV1144,Consolas y Videojuegos,25169,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
252,MLV1500,Construcción,296525,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
253,MLV1276,Deportes y Fitness,168464,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
254,MLV5726,Electrodomésticos,129744,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
255,MLV1000,"Electrónica, Audio y Video",164243,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
256,MLV1246,Estética y Belleza,157937,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
257,MLV424985,Herramientas,324458,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
258,MLV1574,Hogar y Muebles,451337,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
259,MLV1499,Industrias,174165,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
260,MLV1459,Inmuebles,218425,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
261,MLV1182,Instrumentos Musicales,36830,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
262,MLV1132,Juegos y Juguetes,147326,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
263,MLV3025,"Libros, Revistas y Comics",225871,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
264,MLV1176,"Música, Películas y Series",52481,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
265,MLV44011,"Recuerdos, Cotillón y Fiestas",47271,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
266,MLV3937,"Relojes, Joyas y Bisutería",40537,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
267,MLV1430,"Ropa, Zapatos y Accesorios",225203,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
268,MLV1540,Servicios,3752,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
269,MLV1953,Otras Categorías,147501,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
270,MPY1747,Accesorios para Vehículos,147,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
271,MPY1512,Agro,3,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
272,MPY1367,Arte y Antigüedades,33,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
273,MPY1743,"Autos, Motos y Otros",229,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
274,MPY1039,Cámaras Digitales y Foto.,166,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
275,MPY1051,Celulares y Teléfonos,725,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
276,MPY1798,Coleccionables y Hobbies,2,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
277,MPY1648,Computación,737,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
278,MPY1144,Consolas y Videojuegos,176,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
279,MPY1276,Deportes y Fitness,262,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
280,MPY1000,"Electrónica, Audio y Video",443,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
281,MPY1574,Hogar y Electrodomésticos,271,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
282,MPY1430,Indumentaria y Accesorios,462,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
283,MPY1459,Inmuebles,643,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
284,MPY1182,Instrumentos Musicales,346,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
285,MPY3937,Joyas y Relojes,17,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
286,MPY1132,Juegos y Juguetes,29,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
287,MPY3025,"Libros, Revistas y Comics",126,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
288,MPY1168,Música y Películas,4,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
289,MPY1540,Servicios,235,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
290,MPY1953,Otras categorías,626,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
291,MLC1747,Accesorios para Vehículos,7946196,Kit Turbo Led H1 H3 H4 H7 H11 H13 9005 9006 880 12000lm/ R11,{'MLC550282826': 619228},5680,CLP,18500,2020-10-03T07:17:10.000Z,Chile,RM (Metropolitana),BETENSH luces turboled Ampolleta led Auto Headligh turboled Foco neblinero de VEHICULO  Faro delantero,4.2,494294258
292,MLC1512,Agro,7612,100 Arete Cabra Borrego Ganado Enumerado Láser Con Numero,{'MLC971722030': 905},20890,CLP,25,2022-03-12T07:26:27.000Z,Chile,RM (Metropolitana),Genérica,5,1019669474
293,MLC1403,Alimentos y Bebidas,49373,Aceite Nuestra Cocina Vegetal Botella 900 Ml,{'MLC946603984': 6968},2241,CLP,5000,2021-12-23T11:50:51.000Z,Chile,RM (Metropolitana),NUESTRA COCINA,0,823673932
294,MLC1071,Animales y Mascotas,434954,100 Toallas Entrenamiento Para Perros 45x60cm Petwoow R2986,{'MLC499522351': 63952},21990,CLP,500,2019-07-31T02:17:02.000Z,Chile,RM (Metropolitana),PetWooW,4.5,8783091
295,MLC1367,Antigüedades y Colecciones,115543,Argolla Para Llavero 24mm + Unión Con Cadena X 100 Unidades,{'MLC446728566': 47017},5250,CLP,500,2017-06-27T00:33:56.000Z,Chile,RM (Metropolitana),Minifiestas.cl,4.9,198674338
296,MLC1368,"Arte, Librería y Cordonería",679843,208 Piezas De Arte Para Niños Kit Set De Dibujo Portátil ,{'MLC968903624': 17143},11790,CLP,1000,2022-03-04T05:52:04.000Z,Chile,RM (Metropolitana),Xtech,4.4,711794822
297,MLC1743,"Autos, Motos y Otros",11879,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
298,MLC1384,Bebés,351194,Pañal Emubaby Premium Elige Talla Pack X 4 Paquetes,{'MLC549487401': 40359},13390,CLP,2500,2020-09-28T23:07:42.000Z,Chile,RM (Metropolitana),emubaby,4.8,102033291
299,MLC1246,Belleza y Cuidado Personal,779510,Guantes De Vinilo Caja 100 Unidades Desechable Tallas  M ,{'MLC599640342': 143814},3270,CLP,1400,2021-03-31T21:00:58.000Z,Chile,RM (Metropolitana),Guantes vinilo descartables,4.5,651964590
300,MLC1039,Cámaras y Accesorios,287357,Papel  Adhesivo Glossy 135 Grs A4 50 Hojas,{'MLC446834123': 50351},5690,CLP,5000,2017-06-30T17:28:49.000Z,Chile,RM (Metropolitana),Energy,4.8,262460748
301,MLC1051,Celulares y Telefonía,754659,Audífonos in-ear inalámbricos F9-5 negro,{'MLC16224063': 0},6510,CLP,44001,2020-11-05T13:24:10Z,not found,RM (Metropolitana),Genérica,0,733822513
302,MLC1648,Computación,628345,Disco sólido SSD interno Kingston SA400S37/480G 480GB negro,{'MLC17978326': 0},43990,CLP,17422,2021-05-28T18:04:12Z,not found,RM (Metropolitana),Kingston,0,237204860
303,MLC1144,Consolas y Videojuegos,77533,Control joystick inalámbrico Monster games Double shock PS4 negro,{'MLC17425806': 0},19700,CLP,9454,2021-03-02T14:31:01Z,not found,RM (Metropolitana),Monster games,0,22057420
304,MLC1500,Construcción,261722,2 X Cabezal Ducha Teléfono Mango Filtro Ahorro Agua Purific,{'MLC622135652': 14138},6590,CLP,500,2021-06-18T19:47:32.000Z,Chile,RM (Metropolitana),VENDITO,4.3,1505006
305,MLC1276,Deportes y Fitness,1059603,Set De Mancuernas 20kg Barra Armable Ajustable Pesas Discos,{'MLC940787009': 8099},31950,CLP,500,2021-12-05T16:50:31.000Z,Chile,RM (Metropolitana),Sí,4.8,540856515
306,MLC5726,Electrodomésticos,209371,Bomba Dispensador Usb Agua Electrónico Recargable Botellón ,{'MLC614074083': 65852},3990,CLP,5000,2021-05-19T15:24:45.000Z,Chile,RM (Metropolitana),automatic,4.6,671377593
307,MLC1000,"Electrónica, Audio y Video",438672,Audífonos in-ear inalámbricos F9-5 negro,{'MLC16224063': 0},6510,CLP,44001,2020-11-05T13:24:10Z,not found,RM (Metropolitana),Genérica,4.3,733822513
308,MLC110931,Entradas para Eventos,233,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
309,MLC178483,Herramientas,842439,Pistola De Calor Aire Caliente 2000w,{'MLC453889331': 322985},7792,CLP,5000,2017-12-22T12:59:45.000Z,Chile,RM (Metropolitana),Azul oscuro,4.7,217238942
310,MLC1574,Hogar y Muebles,3149152,Cámara Ip Con Movimiento Infrarrojo Impermeable Wifi Full Hd,{'MLC519757958': 228544},29490,CLP,5000,2020-02-03T04:27:09.000Z,Chile,RM (Metropolitana),Inalámbrico,4.4,480520521
311,MLC1499,Industrias y Oficinas,229046,Mascarilla Desechable Certificada 3 Capas Caja 50 Unidades ,{'MLC549471238': 690123},2990,CLP,103475,2020-09-28T18:09:46.000Z,Chile,Maule,,4.4,579075469
312,MLC1459,Inmuebles,217036,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
313,MLC1182,Instrumentos Musicales,196887,Melodica 37 Tonos. Roja,{'MLC915421642': 2291},16990,CLP,250,2021-09-29T15:23:29.000Z,Chile,RM (Metropolitana),GEN,4.5,809231755
314,MLC1132,Juegos y Juguetes,1246341,Pokemon Cartas Español Tarjetas Mazo Vmax Gx 55 Unidades,{'MLC988780901': 19830},14433,CLP,900,2022-04-28T04:42:14.000Z,Chile,Maule,Pokémon,5,258636227
315,MLC3025,"Libros, Revistas y Comics",3441844,Propuesta Final De Nueva Constitucion Politica De Chile 2022,{'MLC1027411662': 3915},2730,CLP,500,2022-07-21T17:38:56.000Z,Chile,RM (Metropolitana),NOINCLUYE,0,705626509
316,MLC1168,Música y Películas,298960,Twice Album Formula Of Love Version A Eleccion Original,{'MLC981020595': 5045},54990,CLP,45,2022-04-07T20:31:53.000Z,Chile,RM (Metropolitana),,0,1098487086
317,MLC3937,Relojes y Joyas,741473,Reloj Despertador Pantalla Led Fecha Temperatura Alarma,{'MLC911669975': 7983},6640,CLP,450,2021-09-22T10:42:19.000Z,Chile,RM (Metropolitana),Pantalla Led,4.4,757379515
318,MLC409431,Salud y Equipamiento Médico,164013,Wild Bar - 16 Unidades - Proteina,{'MLC575882382': 38972},15000,CLP,2100,2021-01-19T16:19:12.000Z,Chile,RM (Metropolitana),,5,325923184
319,MLC1540,Servicios,3676,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
320,MLC435280,"Souvenirs, Cotillón y Fiestas",356230,Inflador De Globos Eléctrico 2 Inyectores,{'MLC514226305': 78582},10990,CLP,5000,2019-11-15T22:43:14.000Z,Chile,RM (Metropolitana),,4.7,288549222
321,MLC1430,Vestuario y Calzado,2863148,Polera Hellfire Club Stranger Things Raglan Algodón Grafimax,{'MLC1024880635': 10781},19990,CLP,600,2022-07-16T18:50:48.000Z,Chile,RM (Metropolitana),Grafimax,5,52678700
322,MLC1953,Otras Categorías,66627,Velas Lisas Esotéricas Pack 10un / Premierhouz,{'MLC623202053': 12305},2790,CLP,4403,2021-06-22T18:18:46.000Z,Chile,RM (Metropolitana),,4.8,716971357
323,MPE1747,Accesorios para Vehículos,103096,Compresor De Aire Portátil 1s Inflador De Llantas Xiaomi,{'MPE609840657': 1607},199,PEN,50,2022-03-22T05:58:18.000Z,Peru,Lima Metropolitana,,5,255355062
324,MPE1512,Agro,6951,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
325,MPE1403,Alimentos y Bebidas,13005,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
326,MPE1071,Animales y Mascotas,20010,"Kit Maquina De Cortar Pelo Mascotas,perros,gatos Recargable",{'MPE601806365': 2456},75.99,PEN,100,2021-09-28T19:29:42.000Z,Peru,Lima Metropolitana,1,5,274620813
327,MPE1367,Antigüedades y Colecciones,234424,Álbum Monedas Colección Riqueza Y Orgullo Y Fauna Silvestre,{'MPE441277848': 5665},9.5,PEN,50,2020-09-23T18:48:41.000Z,Peru,Lima Metropolitana,,0,158905694
328,MPE443829,"Arte, Librería y Mercería",21433,Crayola Supertips 100 Plumones Lavables - Niños Y Jóvenes,{'MPE447052253': 5370},128.25,PEN,100,2021-07-12T20:26:32.000Z,Peru,Lima Metropolitana,Crayola,5,39657735
329,MPE1743,"Autos, Motos y Otros",928,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
330,MPE1384,Bebés,19439,Extractor Zimeitu Leche Materna Eléctrico Doble Bpa Free ,{'MPE437259041': 8815},189.99,PEN,100,2019-07-22T20:31:09.000Z,Peru,Lima Metropolitana,Zimeitu,5,150193899
331,MPE1246,Belleza y Cuidado Personal,65616,Biotin Biotina Cabello Barba,{'MPE441029515': 23143},55,PEN,500,2020-08-29T04:17:05.000Z,Peru,Lima Metropolitana,Nutricost,4.9,37004418
332,MPE1039,Cámaras y Accesorios,15859,Trípode 3120 Cámara Y Celular Hasta 1020mm Alto Alumino,{'MPE441844278': 6567},19.49,PEN,150,2020-10-31T14:14:00.000Z,Peru,Lima Metropolitana,Genérica,4.7,468096646
333,MPE1051,Celulares y Teléfonos,103720,Poco M4 Pro 8gb Ram 256gb Rom,{'MPE609274773': 14772},969,PEN,150,2022-03-10T23:02:45.000Z,Peru,Lima Metropolitana,5000 mAh,4.8,476603453
334,MPE1648,Computación,165772,Apple iPad Wi-fi 64 Gb (9ª Generación),{'MPE602742597': 25807},1499,PEN,300,2021-10-14T19:30:45.000Z,Peru,Lima Metropolitana,10 h,5,766642543
335,MPE1144,Consolas y Videojuegos,23671,Steam Silver Key | Juego Aleatorio - Entrega Inmediata,{'MPE447799506': 3244},2,PEN,500,2021-08-05T22:49:33.000Z,Peru,La Libertad,Steam,5,802866139
336,MPE1500,Construcción,33702,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
337,MPE1276,Deportes y Fitness,51155,Creabolic 500gr Creatina Monohidratada 100 Servicios,{'MPE608489988': 3748},109,PEN,150,2022-02-27T06:32:37.000Z,Peru,Lima Metropolitana,,5,361814336
338,MPE1575,Electrodomésticos,19578,Freidora De Aire Oster De 10 Lts Ckstafov3  Negro,{'MPE603536220': 3285},664.05,PEN,50,2021-10-26T15:50:17.000Z,Peru,Lima Metropolitana,,0,267946954
339,MPE1000,"Electrónica, Audio y Video",50265,Audífonos Inalámbricos Wh-ch510,{'MPE440471065': 49842},139,PEN,450,2020-07-07T01:20:38.000Z,Peru,Lima Metropolitana,Cable de carga USB-C,4.6,259877908
340,MPE127606,Herramientas,55453,Hidrolavadora Inalámbrica  De Auto De Alta Presión 24v,{'MPE609268538': 6318},255,PEN,50,2022-03-11T00:59:03.000Z,Peru,Lima Metropolitana,"Manguera,Cargador,Bateria",4.7,729667875
341,MPE1574,"Hogar, Muebles y Jardín",130321,"Mesa Gaming Teraware Pe169151, Luces Led Rgb, 120x74x60cm",{'MPE605159773': 2574},199.9,PEN,50,2021-11-24T16:02:27.000Z,Peru,Lima Metropolitana,Sí,0,250154169
342,MPE1499,Industrias y Oficinas,57163,Mascarilla Respirador Ffp2 8801 3m Original N95 Importado,{'MPE615956792': 16},2,PEN,5,2022-08-04T16:46:07.000Z,Peru,Lima Metropolitana,3M,0,246547504
343,MPE1459,Inmuebles,1793,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
344,MPE1182,Instrumentos Musicales,17067,Soporte Sujetador Brazo Flexible Anti Pop Micrófono Cp02,{'MPE444157037': 19832},69,PEN,500,2021-03-14T00:03:20.000Z,Peru,Lima Metropolitana,Trípode,4.7,77338600
345,MPE3937,Joyas y Relojes,42775,Aretes Presión Argolla Moda Acero Resistente Piercing Unisex,{'MPE600664303': 3579},19.9,PEN,60,2021-09-08T17:19:42.000Z,Peru,Lima Metropolitana,,3.8,195032110
346,MPE1132,Juegos y Juguetes,108703,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
347,MPE3025,"Libros, Revistas y Comics",95189,El. Poder. Del. Metabolismo. Colección  5. Libros.  Nuevos ,{'MPE607071038': 458},155,PEN,5,2022-01-24T03:17:42.000Z,Peru,Lima Metropolitana,No,0,527868128
348,MPE1168,Música y Películas,48743,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
349,MPE112701,"Recuerdos, Cotillón y Fiestas",39476,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
350,MPE1430,Ropa y Accesorios,145305,Bombert Jacket De Hombre Chaquete De Hombre Combert,{'MPE437002016': 127889},90.25,PEN,322,2019-07-05T01:57:58.000Z,Peru,Lima Metropolitana,Bong Spec / Toopers,4.5,354354680
351,MPE409431,Salud y Equipamiento Médico,63772,Citrato De Magnesio Magnesium Citrate 240 Capsulas,{'MPE442021471': 13399},88,PEN,500,2020-11-19T20:31:24.000Z,Peru,Lima Metropolitana,,4.7,37004418
352,MPE1540,Servicios,2311,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
